43.32255173,-0.339846998
43.32255173,-0.339846998
47.22187424,-1.535073996
47.61473083,-0.979049981
46.62184525,2.451948881
43.32255173,-0.339846998
46.62184525,2.451948881
46.62184525,2.451948881
43.69805527,1.434734941
48.84693146,2.189337015
45.15807343,5.677752972
49.03520966,2.079839945
49.04800034,2.012000084
49.03520966,2.079839945
46.62184525,2.451948881
45.83047104,1.248281956
49.03520966,2.079839945
49.0273056,2.213723898
43.56821823,1.457515001
43.30929947,-0.405795008
46.62184525,2.451948881
48.72900772,2.17228508
48.68703842,2.019160032
48.63798141,2.515372038
43.32255173,-0.339846998
46.62184525,2.451948881
46.7416954,1.896288991
46.06713104,6.669589996
48.97312927,2.251343012
43.70536423,-1.398795009
48.96946335,2.401221991
49.25539017,2.487586021
48.98554993,2.465111971
43.32255173,-0.339846998
49.1607933,2.299403906
48.84104919,2.299259901
45.19227219,5.710474968
46.62184525,2.451948881
48.9340744,2.399975061
43.32255173,-0.339846998
46.62184525,2.451948881
47.22187424,-1.535073996
48.89766312,2.250104904
44.84077835,-0.587157011
48.9340744,2.399975061
49.03520966,2.079839945
48.81600571,2.318365097
48.89578629,2.519787073
43.97195816,1.120210052
43.32255173,-0.339846998
49.00284958,2.099411011
46.62184525,2.451948881
47.46559525,2.454293013
46.62184525,2.451948881
46.62184525,2.451948881
49.03520966,2.079839945
49.00629425,2.138844967
48.89766312,2.250104904
46.62184525,2.451948881
48.71546936,2.229048014
47.2253418,-1.636643052
49.46723175,1.080291033
49.03520966,2.079839945
49.04800034,2.012000084
49.04800034,2.012000084
48.92502975,2.440526009
48.89766312,2.250104904
46.62184525,2.451948881
43.4512291,1.72431004
48.89244843,2.103193045
33.59661102,-7.618889809
49.03520966,2.079839945
49.03520966,2.079839945
48.81233978,2.387454987
49.08867264,2.111900091
43.32255173,-0.339846998
35.70697021,-0.642340004
46.62184525,2.451948881
43.74549866,4.795289993
48.85911179,2.671159983
43.22665024,5.368694782
33.75102997,-4.492753983
44.0466619,7.2754436
49.35741043,6.187300205
44.47903,0.11285
42.15618515,-71.56619263
49.03520966,2.079839945
48.99253464,2.386328936
49.03520966,2.079839945
49.03520966,2.079839945
49.11528015,2.406075001
48.80395508,2.119560957
49.03520966,2.079839945
46.62184525,2.451948881
48.88225555,2.439194918
48.84104919,2.299259901
48.83509827,2.444926023
49.02732468,1.975083947
44.47903,0.11285
46.62184525,2.451948881
48.83595657,2.000467062
32.29537964,-9.223310471
43.22412109,0.164770007
46.62184525,2.451948881
48.92412949,2.035171986
48.89766312,2.250104904
49.05168915,2.174827099
46.62184525,2.451948881
49.03520966,2.079839945
43.70248032,-1.064455032
49.03520966,2.079839945
46.62184525,2.451948881
48.81303406,1.942330003
48.99220657,2.324704885
42.56343079,8.982489586
48.88256836,2.544435024
49.03520966,2.079839945
41.11692047,1.25406003
49.02732468,1.975083947
48.86004639,2.377711058
46.62184525,2.451948881
46.62184525,2.451948881
46.62184525,2.451948881
43.36684036,-0.353980005
50.75586319,3.159429073
48.73096466,-0.005761
49.20066071,2.118439913
48.99220657,2.324704885
46.62184525,2.451948881
46.62184525,2.451948881
46.62184525,2.451948881
49.03520966,2.079839945
48.83275986,2.324860096
49.03520966,2.079839945
46.18333435,10.33333302
50.29681015,3.196831942
46.62184525,2.451948881
46.62184525,2.451948881
46.62184525,2.451948881
43.63980484,1.458302021
46.62184525,2.451948881
48.85765076,2.38003993
48.91830444,2.28550005
46.62184525,2.451948881
43.08759689,0.158645004
46.62184525,2.451948881
49.03520966,2.079839945
48.84104919,2.299259901
49.03520966,2.079839945
42.52642441,2.828901052
49.02193832,2.274795055
49.02928925,2.024555922
46.62184525,2.451948881
46.62184525,2.451948881
49.09209061,2.567850113
49.14139175,2.513118982
49.00284958,2.099411011
43.28313065,-0.372090012
48.91165924,2.331873894
47.69010925,2.475929976
48.9469986,2.026911974
46.62184525,2.451948881
46.62184525,2.451948881
43.32255173,-0.339846998
48.91830444,2.28550005
48.88238144,2.382329941
48.94754028,2.140695095
46.62184525,2.451948881
48.8239212,2.267898083
46.19869995,-1.363077998
44.86497116,-0.599819005
46.62184525,2.451948881
46.62184525,2.451948881
49.9701499,14.37645
49.03520966,2.079839945
49.08867264,2.111900091
49.04492569,2.126353979
43.6115303,1.573140025
47.9717598,3.717669964
48.99341965,2.194406033
46.62184525,2.451948881
48.84423447,2.054568052
48.89193726,2.131210089
49.08900833,2.068039894
49.01562881,2.29104805
46.62184525,2.451948881
48.86004639,2.377711058
49.04800034,2.012000084
48.86532974,2.275130033
48.89249039,2.34465003
48.82854843,2.130348921
43.32255173,-0.339846998
46.62184525,2.451948881
46.62184525,2.451948881
46.62184525,2.451948881
49.03520966,2.079839945
48.7735939,2.125267982
46.62184525,2.451948881
46.62184525,2.451948881
27.72611046,53.46166992
50.56822586,2.996985912
46.62184525,2.451948881
49.03520966,2.079839945
49.03717041,2.076169968
49.03520966,2.079839945
43.32255173,-0.339846998
48.85089111,2.332849979
46.62184525,2.451948881
48.81233978,2.387454987
48.9588089,2.538619995
49.03520966,2.079839945
46.62184525,2.451948881
48.79800415,2.308271885
49.03520966,2.079839945
43.56676102,1.396803021
46.48420334,-0.549785018
46.62184525,2.451948881
43.26649857,-0.189520001
48.83509827,2.444926023
49.03520966,2.079839945
48.69409943,2.029944897
49.13367462,1.783226013
48.86545563,2.509730101
48.88238144,2.382329941
49.03520966,2.079839945
46.62184525,2.451948881
48.93742371,2.174024105
46.62184525,2.451948881
46.62184525,2.451948881
48.91387939,2.180394888
46.62184525,2.451948881
46.62184525,2.451948881
46.62184525,2.451948881
46.62184525,2.451948881
46.62184525,2.451948881
45.19227219,5.710474968
48.8277092,2.54351902
48.77605438,2.296299934
46.62184525,2.451948881
49.16669846,2.224750042
49.03520966,2.079839945
49.01351929,2.062489986
46.62184525,2.451948881
46.62184525,2.451948881
48.99220657,2.324704885
49.08462524,2.166433096
49.03520966,2.079839945
46.62184525,2.451948881
46.62184525,2.451948881
47.87393188,2.254244089
49.03520966,2.079839945
49.14022827,1.119600058
48.86626053,2.340519905
48.84104919,2.299259901
44.83127594,-0.680688977
45.75140381,4.875918865
46.62184525,2.451948881
46.62184525,2.451948881
49.08867264,2.111900091
46.62184525,2.451948881
49.18460846,-0.373771995
49.03520966,2.079839945
50.84439087,4.356090069
46.62184525,2.451948881
49.03520966,2.079839945
49.03520966,2.079839945
43.26982498,-0.397321999
46.62184525,2.451948881
48.80395508,2.119560957
46.62184525,2.451948881
49.03520966,2.079839945
44.11613083,4.174769878
48.77339554,2.07529211
43.2163887,-0.620159984
46.62184525,2.451948881
46.62184525,2.451948881
48.90374374,2.304972887
46.62184525,2.451948881
48.66144943,2.330159903
46.62184525,2.451948881
46.62184525,2.451948881
46.62184525,2.451948881
49.03520966,2.079839945
49.08462524,2.166433096
43.32255173,-0.339846998
43.32255173,-0.339846998
49.21554947,3.928639889
49.03644562,2.198529959
46.62184525,2.451948881
46.62184525,2.451948881
44.84077835,-0.587157011
49.03520966,2.079839945
46.62184525,2.451948881
49.13714218,2.19899106
46.62184525,2.451948881
